ticker,asof,px_cagr_2y,px_cagr_1y,px_momentum_3m,px_momentum_6m,px_momentum_12m,px_vol_60d,px_vol_250d,px_maxdd_2y,px_beta_spy_1y,size_log_mcap,valuation_pe,valuation_ps,valuation_pb,quality_roe,quality_profit_margin,quality_op_margin,leverage_dte,forward_90d_return,trailing_sharpe_1y,realized_vol_90d
AAPL,2024-07-30,0.1858593967791835,0.11968447598934073,0.28630759268320394,0.16664735395374608,0.11968447598934073,0.2765355310038221,0.2273966039121615,-0.2825699296135217,0.0,29.01619627843526,36.246647,9.600913,30.0,1.7142199,0.26915002,0.31647,152.411,0.06796235137060688,0.612666612181588,0.27653541218102307
AAPL,2024-08-30,0.20707668692296766,0.22516556671594978,0.18159616573075588,0.3111138904650752,0.22516556671594978,0.2748035864774968,0.22427397156544482,-0.23375516461567858,0.0,29.01619627843526,36.246647,9.600913,30.0,1.7142199,0.26915002,0.31647,152.411,0.02702383369478869,1.0217982825118657,0.270463265960614
AAPL,2024-09-27,0.23191692884862225,0.3413533728705449,0.05215072078246363,0.3430746146136212,0.3413533728705449,0.2272298136859842,0.222502238644764,-0.19592024893396331,0.0,29.01619627843526,36.246647,9.600913,30.0,1.7142199,0.26915002,0.31647,152.411,0.13835096685985446,1.4385151728506183,0.22591350801927013
AAPL,2024-10-30,0.22222435894105685,0.3543213157057752,0.04778661196109235,0.3331722451409971,0.3543213157057752,0.1980061828568786,0.22582677953411529,-0.19592024893396331,0.0,29.01619627843526,36.246647,9.600913,30.0,1.7142199,0.26915002,0.31647,152.411,0.03660198569245072,1.4598587472948859,0.22035144094102532
AAPL,2024-11-29,0.3033969379708976,0.25555520540943877,0.06653094614963684,0.2259245844680393,0.25555520540943877,0.19559559626514406,0.22634701785515807,-0.16606662291555319,0.0,29.0161593396671,36.24531,9.600558,30.0,1.7142199,0.26915002,0.31647,152.411,0.0009729240759189194,1.1235517160132824,0.1937401851925905
AAPL,2024-12-30,0.4219682951393986,0.3163430473736699,0.11611974716567053,0.14754485919511606,0.3163430473736699,0.1705020958658853,0.22448825613196083,-0.16606662291555319,0.0,29.0161593396671,36.24531,9.600558,30.0,1.7142199,0.26915002,0.31647,152.411,-0.13505323377523337,1.509865868648286,0.16964311046962374
AAPL,2025-01-30,0.28266537495368604,0.2696978624263806,0.01789441441325601,0.07225641849268949,0.2696978624263806,0.21850054239428002,0.2331659899803245,-0.16606662291555319,0.0,29.0161593396671,36.24531,9.600558,30.0,1.7142199,0.26915002,0.31647,152.411,-0.10461870712344767,1.2329908208575606,0.21996352272033518
AAPL,2025-02-27,0.2781973061667353,0.30548355097957636,0.020143899841281065,0.04294294869661708,0.30548355097957636,0.2446792622426779,0.24029051060989137,-0.16606662291555319,0.0,29.0161593396671,36.24531,9.599493,30.0,1.7142199,0.26915002,0.31647,152.411,-0.15430755191582365,1.2660469837933483,0.2472457013365017
AAPL,2025-03-28,0.17921910062970925,0.26322141912684516,-0.15782722003305216,-0.0401742309730746,0.26322141912684516,0.2860836071684377,0.24638126453592069,-0.18959708511088857,0.0,29.0161593396671,36.24531,9.599493,30.0,1.7142199,0.26915002,0.31647,152.411,-0.07634886288053884,1.1223267531897496,0.2860836071684377
AAPL,2025-04-29,0.14138517453811228,0.25343938623856976,-0.11663513146264837,-0.085282162529841,0.25343938623856976,0.5141773722200436,0.32670875424832385,-0.3336051616882113,0.0,29.0161593396671,36.24531,9.599493,30.0,1.7142199,0.26915002,0.31647,152.411,0.01477535584289176,0.7823753499349646,0.5099913140030409
AAPL,2025-05-30,0.07534377826774019,0.06043041203272215,-0.1550922366261278,-0.1434760751170051,0.06043041203272215,0.5295716174842633,0.3316937246228909,-0.3336051616882113,0.0,29.0161593396671,36.24531,9.599848,30.0,1.7142199,0.26915002,0.31647,152.411,0.15919307477100672,0.32568934788051135,0.5210013922177981
AAPL,2025-06-27,0.04699643325390346,-0.05265939714688905,-0.07598123608105756,-0.21934532670206874,-0.05265939714688905,0.5084172347129188,0.32196157859238966,-0.3336051616882113,0.0,29.0161593396671,36.24531,9.599848,30.0,1.7142199,0.26915002,0.31647,152.411,0.2789015303455737,-0.02308795540449512,0.5043098161441962
MSFT,2022-11-29,0.06896610529771552,-0.2662151573949856,-0.07826033284064327,-0.11343215511084981,-0.2662151573949856,0.40379436301119964,0.34930976006667813,-0.37148482469322885,0.0,28.947256108644343,35.68786,12.692993,10.273778,0.32241002,0.35707,0.48873,33.154,0.04350917272992073,-0.7663942505221192,0.401729412627912
MSFT,2022-12-30,0.047595521688666764,-0.2802475447755124,-0.0010139543609456458,-0.08310306435316939,-0.2802475447755124,0.40742501452804375,0.353823235668633,-0.37148482469322885,0.0,28.947256108644343,35.68786,12.692993,10.273778,0.32241002,0.35707,0.48873,33.154,0.18739643870751604,-0.781910988093891,0.4065422734573354
MSFT,2023-01-30,0.03198910620761386,-0.2052676438746226,0.031898977190665034,-0.1226551840688821,-0.2052676438746226,0.3553578752587868,0.3542002306041112,-0.37148482469322885,0.0,28.947256108644343,35.68786,12.692993,10.273778,0.32241002,0.35707,0.48873,33.154,0.2691259778961529,-0.502202527791874,0.3500126944907885
MSFT,2023-02-27,0.04686584177739328,-0.15033413785375116,0.013320130569994593,-0.06190710076188133,-0.15033413785375116,0.33041103923767184,0.3538188974812044,-0.37148482469322885,0.0,28.947256108644343,35.68786,12.692993,10.273778,0.32241002,0.35707,0.48873,33.154,0.33361746385403984,-0.302088389654147,0.3078512347470511
MSFT,2023-03-30,0.10747673656083001,-0.08609999572589988,0.18153375861855436,0.20237447754672355,-0.08609999572589988,0.30824696705113885,0.3492926086747981,-0.37148482469322885,0.0,28.947383048064115,35.692387,12.694605,10.275082,0.32241002,0.35707,0.48873,33.154,0.18494732663967356,-0.08521893573436329,0.30824672798367075
MSFT,2023-04-28,0.11300010996345589,0.07127804624070544,0.2691259778961528,0.36228307145236527,0.07127804624070544,0.31365132667291873,0.3442900840179436,-0.37148482469322885,0.0,28.947383048064115,35.692387,12.694605,10.275082,0.32241002,0.35707,0.48873,33.154,0.07870519577577494,0.3716535126799286,0.3121856438845191
MSFT,2023-05-30,0.16202289267480574,0.2238746458354841,0.34784586835343867,0.3764288869440293,0.2238746458354841,0.2727060786429788,0.331527533766954,-0.37148482469322885,0.0,28.947383048064115,35.692387,12.694605,10.275082,0.32241002,0.35707,0.48873,33.154,-0.020605240814057207,0.7941789227039344,0.27154314235404864
MSFT,2023-06-29,0.12099772146708476,0.2998106116259365,0.18212437732969144,0.43531083457729225,0.2998106116259365,0.26852814982497364,0.32225597518802496,-0.37148482469322885,0.0,28.947383048064115,35.692387,12.693972,10.275082,0.32241002,0.35707,0.48873,33.154,-0.0644614374423299,0.9776529681654491,0.26852799502489166
MSFT,2023-07-28,0.09698516290032955,0.23599251556809242,0.10365711842918879,0.3699187727560078,0.23599251556809242,0.24698989262883358,0.3171595701123911,-0.37148482469322885,0.0,28.947383048064115,35.692387,12.693972,10.275082,0.32241002,0.35707,0.48873,33.154,-0.02892022481795674,0.8287380232271505,0.24497011031051005
MSFT,2023-08-30,0.05006057405426434,0.2623735332894457,-0.009302651186516409,0.31498696267655757,0.2623735332894457,0.23871313437392747,0.3131672283572513,-0.37148482469322885,0.0,28.947333216071367,35.69061,12.693972,10.2745695,0.32241002,0.35707,0.48873,33.154,0.16632734558582515,0.9036115857770741,0.23674504142451497
MSFT,2023-09-29,0.06392585963570352,0.34231754992623964,-0.06382266427548389,0.09993157322975543,0.34231754992623964,0.22037513354054822,0.3065801046040775,-0.37148482469322885,0.0,28.947333216071367,35.69061,12.693972,10.2745695,0.32241002,0.35707,0.48873,33.154,0.1909476115213644,1.116239304375438,0.2177623826527187
MSFT,2023-10-30,0.02897881760958887,0.44388299445221335,0.032134830970758754,0.10920769765487925,0.44388299445221335,0.2116334026446909,0.28390262193602583,-0.37148482469322885,0.0,28.947333216071367,35.69061,12.693972,10.2745695,0.32241002,0.35707,0.48873,33.154,0.1999343550424245,1.5020471772566608,0.20831354266905058
MSFT,2023-11-29,0.07053144265076683,0.5903516891980016,0.15822236756173336,0.1438531087631918,0.5903516891980016,0.22153122949798948,0.2588568274888029,-0.370438899067864,0.0,28.947333216071367,35.69061,12.693972,10.2745695,0.32241002,0.35707,0.48873,33.154,0.07755978207828587,1.8891671974317628,0.22117060466809865
MSFT,2023-12-29,0.05822456745557281,0.5741018550577186,0.17092345406718445,0.11719581350758612,0.5741018550577186,0.1957325745971581,0.2507164073180451,-0.3693527950501547,0.0,28.947333216071367,35.69061,12.694732,10.2745695,0.32241002,0.35707,0.48873,33.154,0.12088609618999224,1.9453391823163313,0.20355168608977633
MSFT,2024-01-30,0.1779891564804832,0.6983764413244318,0.21377765332868526,0.21985537665486787,0.6983764413244318,0.15699862714069232,0.23725613515764418,-0.3176980953802919,0.0,28.947333216071367,35.69061,12.694732,10.2745695,0.32241002,0.35707,0.48873,33.154,-0.013696180968937956,2.3586496681748996,0.1581607272539472
MSFT,2024-02-28,0.18160165503879977,0.6480889207207727,0.06734791094521286,0.24631729213039488,0.6480889207207727,0.17161227771466994,0.226815334035538,-0.3176980953802919,0.0,28.947333216071367,35.69061,12.694732,10.2745695,0.32241002,0.35707,0.48873,33.154,0.0573337849113652,2.3257937883014326,0.1709407745544058
MSFT,2024-03-28,0.17414229852537533,0.5121491869247388,0.12315608684824864,0.3466187301328938,0.5121491869247388,0.19164450303134828,0.22181186939261804,-0.3176980953802919,0.0,28.947333216071367,35.69061,12.694858,10.2745695,0.32241002,0.35707,0.48873,33.154,0.07666749815335876,1.984628338019575,0.19164459591872776
MSFT,2024-04-29,0.2024881888496044,0.3198964832179103,-0.013696331256613847,0.22437701281741096,0.3198964832179103,0.20155645603737501,0.20786047923756187,-0.2683927158593018,0.0,28.947333216071367,35.69061,12.694858,10.2745695,0.32241002,0.35707,0.48873,33.154,0.05913494668739033,1.4771914000823323,0.20235255769179217
MSFT,2024-05-30,0.24268237898921696,0.27261441120700036,-0.00019739995004841582,0.09855136112941709,0.27261441120700036,0.20535596749138402,0.20910191694735936,-0.2683927158593018,0.0,28.94729343303651,35.68919,12.694858,10.27416,0.32241002,0.35707,0.48873,33.154,-0.008030371425105688,1.2628177557941482,0.21267298134882293
MSFT,2024-06-28,0.33163038870713635,0.3444153197917441,0.054610879585550665,0.19533194823347877,0.3444153197917441,0.1921242286735925,0.20120092107782933,-0.2683927158593018,0.0,28.94729343303651,35.68919,12.693749,10.27416,0.32241002,0.35707,0.48873,33.154,-0.0332534571307653,1.5769086853526555,0.18984145892379603
MSFT,2024-07-30,0.24776614838633337,0.26883889231943003,0.0882358209527776,0.03885636012317173,0.26883889231943003,0.1952077179170479,0.19750837765058252,-0.2683927158593018,0.0,28.94729343303651,35.68919,12.693749,10.27416,0.32241002,0.35707,0.48873,33.154,0.010495744754767783,1.3117871073461909,0.19520782428523686
MSFT,2024-08-30,0.27027978844077016,0.28225259649981704,0.010572321677639218,0.008979080716458254,0.28225259649981704,0.19619634728023203,0.1990963798116882,-0.19651228871486204,0.0,28.94729343303651,35.68919,12.693749,10.27416,0.32241002,0.35707,0.48873,33.154,0.016053746339736844,1.3560841448928689,0.19719001019082008
MSFT,2024-09-27,0.3570964467193145,0.37492898608324765,-0.061170840177983576,0.01176453487104423,0.37492898608324765,0.20509249644676852,0.19808503683054673,-0.15486781135665972,0.0,28.94729343303651,35.68919,12.693749,10.27416,0.32241002,0.35707,0.48873,33.154,0.025622505180718874,1.7162248479891196,0.2023354706891653
MSFT,2024-10-30,0.3657881969018675,0.28886051330388796,0.0607593791319474,0.09111992830076132,0.28886051330388796,0.15820423147581902,0.18688171125197717,-0.15486781135665972,0.0,28.94729343303651,35.68919,12.693749,10.27416,0.32241002,0.35707,0.48873,33.154,0.03598634586171133,1.4505821015017668,0.17136019473935707
MSFT,2024-11-29,0.3382489071051884,0.12593125214985923,0.03631201641024906,0.027936719812321043,0.12593125214985923,0.2113412207415836,0.19621520739467865,-0.15486781135665972,0.0,28.94729343303651,35.68919,12.693749,10.27416,0.32241002,0.35707,0.48873,33.154,-0.07118248639793254,0.7054553994192841,0.20792517633464783
MSFT,2024-12-30,0.3568850910114991,0.13819495255586678,0.011862277861388604,-0.0714867368785892,0.13819495255586678,0.21386658583739857,0.1997136365491791,-0.15486781135665972,0.0,28.94729343303651,35.68919,12.693656,10.27416,0.32241002,0.35707,0.48873,33.154,-0.10656130882219422,0.8235920362303929,0.21211071572307355
MSFT,2025-01-30,0.3037299141912695,0.023258567697571175,-0.0373408354443282,-0.004254570653924983,0.023258567697571175,0.2468962451969529,0.2150557683072438,-0.15486781135665972,0.0,28.94729343303651,35.68919,12.693656,10.27416,0.32241002,0.35707,0.48873,33.154,-0.04563349563397256,0.3438049405526176,0.25017560753929363
MSFT,2025-02-27,0.26494444034522324,-0.0293343951415308,-0.06082503286032581,-0.0476890203764434,-0.0293343951415308,0.2375874064687052,0.2123486140382177,-0.15558496367563557,0.0,28.94729343303651,35.68919,12.693656,10.27416,0.32241002,0.35707,0.48873,33.154,0.16729836722141164,-0.03744813729722224,0.2383285613458444
MSFT,2025-03-28,0.17998949172956014,-0.09429319478684572,-0.1336433074756952,-0.11822288389005553,-0.09429319478684572,0.25646840048192326,0.21620306376864978,-0.18518565853375746,0.0,28.94729343303651,35.68919,12.693656,10.27416,0.32241002,0.35707,0.48873,33.154,0.3156368947400844,-0.3452024466809674,0.2564684716588253
MSFT,2025-04-29,0.16416202520892043,-0.022818512838451266,-0.10738554729467287,-0.07597710231692079,-0.022818512838451266,0.32582626481558535,0.2481460781359009,-0.23726642809898624,0.0,28.94729343303651,35.68919,12.693656,10.27416,0.32241002,0.35707,0.48873,33.154,0.30301707689928337,0.07030749224215226,0.3231037311728499
MSFT,2025-05-30,0.185083564938483,0.08089922026179597,0.18717378044118105,0.07976800534280293,0.08089922026179597,0.3541108447241922,0.2561498588727624,-0.23726642809898624,0.0,28.947313254463726,35.6899,12.694732,10.274365,0.32241002,0.35707,0.48873,33.154,0.10886662552543712,0.5680612204048369,0.3532948502175886
MSFT,2025-06-27,0.2380304290994093,0.10523344947023117,0.31164334224400503,0.13319543016965563,0.10523344947023117,0.3295847112781579,0.2556006199356718,-0.23726642809898624,0.0,28.947313254463726,35.6899,12.694732,10.274365,0.32241002,0.35707,0.48873,33.154,0.024042221629284138,0.5149575183118191,0.3279809991798824
NVDA,2022-11-29,0.08125695178957315,-0.5210081993887716,0.03641492989092687,-0.14590856409721054,-0.5210081993887716,0.5927330134478073,0.6344338050777509,-0.6633509108066817,0.0,29.188058486558653,55.36364,28.718817,30.0,1.09417,0.52414,0.60842997,10.584,0.5031018373402726,-0.8797146080502368,0.5897540375903262
NVDA,2022-12-30,0.05898213174260958,-0.5026464053997703,0.1682974105695647,-0.022849471973921953,-0.5026464053997703,0.6256222897753336,0.6328964822807973,-0.6633509108066817,0.0,29.188058486558653,55.36364,28.718817,30.0,1.09417,0.52414,0.60842997,10.584,0.8740692820589261,-0.8014288281715977,0.6234507709822134
NVDA,2023-01-30,0.2156612155527715,-0.16024878322103786,0.38549247773800555,0.03967246893594778,-0.16024878322103786,0.6279713016061911,0.6363249744150075,-0.6633509108066817,0.0,29.188058486558653,55.36364,28.718817,30.0,1.09417,0.52414,0.60842997,10.584,0.4483723987781907,-0.07055990384617462,0.6301113600270144
NVDA,2023-02-27,0.3102245183835812,-0.02624590028937368,0.44480722785365945,0.4461253855218703,-0.02624590028937368,0.6339187746893127,0.6389190180526582,-0.6633509108066817,0.0,29.188058486558653,55.36364,28.718817,30.0,1.09417,0.52414,0.60842997,10.584,0.6574878546545663,0.2593985528148251,0.6197281886710143
NVDA,2023-03-30,0.4334508553263765,-0.01016287944939065,0.8754813980567648,1.2417887422174738,-0.01016287944939065,0.5507614411861531,0.6135275098691698,-0.6633509108066817,0.0,29.188058486558653,55.36364,28.718817,30.0,1.09417,0.52414,0.60842997,10.584,0.5017076837228237,0.28694707835764593,0.55076113186013
NVDA,2023-04-28,0.3467328740259963,0.4040508789421575,0.4483723541058766,1.1069229028359593,0.4040508789421575,0.4665267453433456,0.5879860636697237,-0.6633509108066817,0.0,29.18800710334178,55.360794,28.710724,30.0,1.09417,0.52414,0.60842997,10.584,0.6542848878342762,0.8701235964114054,0.47895349573742063
NVDA,2023-05-30,0.5726533588825755,1.1343085022642736,0.7674604587801765,1.5354192294993148,1.1343085022642736,0.5926461980120252,0.6024560023273445,-0.6633509108066817,0.0,29.18800710334178,55.360794,28.710724,30.0,1.09417,0.52414,0.60842997,10.584,0.1677556532920391,1.574699609881956,0.588520084205943
NVDA,2023-06-29,0.42879229393983587,1.6287314313357641,0.4909332607435595,1.9091735587100902,1.6287314313357641,0.6196083526275468,0.5864568350417598,-0.6633509108066817,0.0,29.18800710334178,55.360794,28.710724,30.0,1.09417,0.52414,0.60842997,10.584,0.040407115840134386,1.9422950243143784,0.6196079507543851
NVDA,2023-07-28,0.5494130829594215,1.6016816498229414,0.6849197052856686,1.2962328818491353,1.6016816498229414,0.6152892191832638,0.5750247828224954,-0.6633509108066817,0.0,29.18800710334178,55.360794,28.712183,30.0,1.09417,0.52414,0.60842997,10.584,-0.13734062121157314,1.9531137718385054,0.6138922925574289
NVDA,2023-08-30,0.47466678872949,2.18753000521948,0.23885082912810485,1.1136424252563546,2.18753000521948,0.42132610557855055,0.566802766257802,-0.6633509108066817,0.0,29.18800710334178,55.360794,28.712183,30.0,1.09417,0.52414,0.60842997,10.584,-0.029211215511168762,2.331970190782228,0.4181277800330493
NVDA,2023-09-29,0.45710039201000896,2.561833823479543,0.025689938337739804,0.5662988902109798,2.561833823479543,0.3985482836529776,0.5496843391735989,-0.6633509108066817,0.0,29.187750589777455,55.346592,28.712183,30.0,1.09417,0.52414,0.60842997,10.584,0.13856314918090845,2.5926062813422757,0.39218807559199403
NVDA,2023-10-30,0.2855614110759195,1.9771703175615247,-0.07013060721758668,0.4593636276410127,1.9771703175615247,0.41722298650432027,0.537893752138348,-0.6633509108066817,0.0,29.187750589777455,55.346592,28.712183,30.0,1.09417,0.52414,0.60842997,10.584,0.48286876722150746,2.352031367893635,0.41064678229511287
NVDA,2023-11-29,0.20182903777749406,2.080085099202015,-0.024537120001645873,0.2106853262367374,2.080085099202015,0.3404808823779067,0.5037328193749147,-0.6633509108066817,0.0,29.187750589777455,55.346592,28.712183,30.0,1.09417,0.52414,0.60842997,10.584,0.6349793612206613,2.4682557689019995,0.3376351267947421
NVDA,2023-12-29,0.28567291969970166,2.3927262261183584,0.10594329318986073,0.16781266380387883,2.3927262261183584,0.33196707663201064,0.4842907440188126,-0.6270168771619848,0.0,29.187801875649114,55.349434,28.712183,30.0,1.09417,0.52414,0.60842997,10.584,0.8246483400227924,2.773643952475347,0.33284656335408463
NVDA,2024-01-30,0.6925101608644686,2.277416107472821,0.5252185394083118,0.35000527359276123,2.277416107472821,0.29851903650480555,0.46704092459610086,-0.6080153609009638,0.0,29.187801875649114,55.349434,28.710447,30.0,1.09417,0.52414,0.60842997,10.584,0.39804891650011226,2.782920056961549,0.2977852744873605
NVDA,2024-02-28,0.7942580026399706,2.3467204215922965,0.6241782404488161,0.5922481382013522,2.3467204215922965,0.46590114371835833,0.4654181983531293,-0.6080153609009638,0.0,29.187801875649114,55.349434,28.710447,30.0,1.09417,0.52414,0.60842997,10.584,0.46667431335130793,2.832540967026149,0.46951968470553795
NVDA,2024-03-28,0.7905240810920979,2.349577043023463,0.824648494160753,1.0972449941619482,2.349577043023463,0.5084909467065298,0.47331497769945197,-0.6080153609009638,0.0,29.18785315889067,55.352272,28.710447,30.0,1.09417,0.52414,0.60842997,10.584,0.39902596445391997,2.798561739956515,0.5084909232577817
NVDA,2024-04-29,1.1843764669397476,2.1635429556016166,0.3980489530982674,1.1671316899860038,2.1635429556016166,0.5902564111838128,0.49425664471623076,-0.44758968288584833,0.0,29.18785315889067,55.352272,28.710447,30.0,1.09417,0.52414,0.60842997,10.584,0.28843611434376537,2.505734892580331,0.5864825967181625
NVDA,2024-05-30,1.4252003561250608,1.9215902449498863,0.3430546128848988,1.2956978095777258,1.9215902449498863,0.5305202577430979,0.44094069292674754,-0.42666848638947785,0.0,29.18785315889067,55.352272,28.710447,30.0,1.09417,0.52414,0.60842997,10.584,0.13683552998588921,2.654255302714567,0.5261383892512759
NVDA,2024-06-28,1.7818431452772368,2.0272153003097606,0.3672648246704573,1.4949707480831598,2.0272153003097606,0.5494351730788238,0.4513155877602342,-0.4155431665708166,0.0,29.18785315889067,55.352272,28.71071,30.0,1.09417,0.52414,0.60842997,10.584,0.0041331078053470005,2.689691453599665,0.5418105293241511
NVDA,2024-07-30,1.4029983590640853,1.2204853439973835,0.2006495026077899,0.6526490827221998,1.2204853439973835,0.5399897351006784,0.4737963679252373,-0.4155431665708166,0.0,29.18785315889067,55.352272,28.71071,30.0,1.09417,0.52414,0.60842997,10.584,0.3547868823558583,1.9289833020067475,0.539989845929271
